06:35:44,12.00,0.150,1,0
06:35:45,12.00,0.150,1,0
06:35:46,12.00,0.150,1,0
06:35:47,12.00,0.150,1,0
06:35:48,12.00,0.150,1,0
06:35:49,12.00,0.150,1,0
06:35:50,12.00,0.150,1,0
06:35:51,12.00,0.150,1,0
06:35:52,12.00,0.150,1,0
06:35:53,12.00,0.150,1,0
06:35:54,12.00,0.150,1,0
06:35:55,12.00,0.150,1,0
06:35:56,12.00,0.150,1,0
06:35:57,12.00,0.150,1,0
06:35:58,12.00,0.150,1,0
06:35:59,12.00,0.150,1,0
06:36:00,12.00,0.150,1,0
06:36:01,12.00,0.150,1,0
06:36:02,12.00,0.150,1,0
06:36:03,12.00,0.150,1,0
06:36:04,12.00,0.150,1,1
06:36:05,12.00,0.150,1,01
06:36:06,12.00,0.150,1,01
06:36:07,12.00,0.150,1,01
06:36:08,12.00,0.150,1,01
06:36:09,12.00,0.150,1,01
06:36:10,12.00,0.150,1,01
06:36:11,12.00,0.150,1,01
06:36:12,12.00,0.150,1,01
06:36:13,12.00,0.150,1,01
06:36:14,12.00,0.150,1,01
06:36:15,12.00,0.150,1,01
06:36:16,12.00,0.150,1,01
06:36:17,12.00,0.150,1,01
06:36:18,12.00,0.150,1,01
06:36:19,12.00,0.150,1,01
06:36:20,12.00,0.150,1,01
06:36:21,12.00,0.150,1,01
06:36:22,12.00,0.150,1,01
06:36:23,12.00,0.150,1,01
06:36:24,12.00,0.150,1,01
06:36:25,12.00,0.150,1,01
06:36:26,12.00,0.150,1,01
06:36:27,12.00,0.150,1,01
06:36:28,12.00,0.150,1,01
06:36:29,12.00,0.150,1,01
06:36:30,12.00,0.150,1,01
06:36:31,12.00,0.150,1,01
06:36:32,12.00,0.150,1,01
06:36:33,12.00,0.150,1,01
06:36:34,12.00,0.150,1,01
06:36:35,12.00,0.150,1,01
06:36:36,12.00,0.150,1,01
06:36:37,12.00,0.150,1,01
06:36:38,12.00,0.150,1,01
06:36:39,12.00,0.150,1,01
06:36:40,12.00,0.150,1,01
06:36:41,12.00,0.150,1,01
06:36:42,12.00,0.150,1,01
06:36:43,12.00,0.150,1,01
06:36:44,12.00,0.150,1,01
06:36:45,12.00,0.150,1,01
06:36:46,12.00,0.150,1,01
06:36:47,12.00,0.150,1,01
06:36:48,12.00,0.150,1,01
06:36:49,12.00,0.150,1,01
06:36:50,12.00,0.150,1,01
06:36:51,12.00,0.150,1,01
06:36:52,12.00,0.150,1,01
06:36:53,12.00,0.150,1,01
06:36:54,12.00,0.150,1,01
06:36:55,12.00,0.150,1,01
06:36:56,12.00,0.150,1,01
06:36:57,12.00,0.150,1,01
06:36:58,12.00,0.150,1,01
06:36:59,12.00,0.150,1,01
06:37:00,12.00,0.150,1,01
06:37:01,12.00,0.150,1,01
06:37:02,12.00,0.150,1,01
06:37:03,12.00,0.150,1,01
06:37:04,13.00,0.180,1,01
06:37:05,13.61,0.179,1,01
06:37:06,14.11,0.176,1,01
06:37:07,14.43,0.172,1,01
06:37:08,14.49,0.166,1,01
06:37:09,14.30,0.160,1,01
06:37:10,13.88,0.154,1,01
06:37:11,13.31,0.148,1,01
06:37:12,12.69,0.144,1,01
06:37:13,12.12,0.141,1,01
06:37:14,11.70,0.140,1,01
06:37:15,11.51,0.141,1,01
06:37:16,11.57,0.144,1,01
06:37:17,11.89,0.148,1,01
06:37:18,12.39,0.154,1,01
06:37:19,13.00,0.160,1,01
06:37:20,13.61,0.166,1,01
06:37:21,14.11,0.172,1,01
06:37:22,14.43,0.176,1,01
06:37:23,14.49,0.179,1,01
06:37:24,14.30,0.180,1,01
06:37:25,13.88,0.179,1,01
06:37:26,13.31,0.176,1,01
06:37:27,12.69,0.172,1,01
06:37:28,12.12,0.166,1,01
06:37:29,11.70,0.160,1,01
06:37:30,11.51,0.154,1,01
06:37:31,11.57,0.148,1,01
06:37:32,11.89,0.144,1,01
06:37:33,12.39,0.141,1,01
06:37:34,13.00,0.140,1,01
06:37:35,13.61,0.141,1,01
06:37:36,14.11,0.144,1,01
06:37:37,14.43,0.148,1,01
06:37:38,14.49,0.154,1,01
06:37:39,14.30,0.160,1,01
06:37:40,13.88,0.166,1,01
06:37:41,13.31,0.172,1,01
06:37:42,12.69,0.176,1,01
06:37:43,12.12,0.179,1,01
06:37:44,11.70,0.180,1,01
06:37:45,11.51,0.179,1,01
06:37:46,11.57,0.176,1,01
06:37:47,11.89,0.172,1,01
06:37:48,12.39,0.166,1,01
06:37:49,13.00,0.160,1,01
06:37:50,13.61,0.154,1,01
06:37:51,14.11,0.148,1,01
06:37:52,14.43,0.144,1,01
06:37:53,14.49,0.141,1,01
06:37:54,14.30,0.140,1,01
06:37:55,13.88,0.141,1,01
06:37:56,13.31,0.144,1,01
06:37:57,12.69,0.148,1,01
06:37:58,12.12,0.154,1,01
06:37:59,11.70,0.160,1,01
06:38:00,11.51,0.166,1,01
06:38:01,11.57,0.172,1,01
06:38:02,11.89,0.176,1,01
06:38:03,12.39,0.179,1,01
